,Date,Low,High,Close,Open
1085,2016-09-12,125.75,128.76,128.69,125.96
1086,2016-09-13,126.66,128.35,127.21,128.03
1087,2016-09-14,126.89,128.8,127.77,126.89
1088,2016-09-15,127.67,129.1,128.35,127.98
1089,2016-09-16,128.2,129.18,129.07,128.2
1090,2016-09-19,128.26,129.94,128.65,129.91
1091,2016-09-20,128.0307,129.17,128.64,128.65
1092,2016-09-21,128.39,130.005,129.94,129.13
1093,2016-09-22,129.56,130.73,130.08,130.5
1094,2016-09-23,127.3,128.6,127.96,127.56
1095,2016-09-26,126.8,128.16,127.31,127.37
1096,2016-09-27,127.43,129.01,128.69,127.61
1097,2016-09-28,128.4,129.47,129.23,129.21
1098,2016-09-29,127.55,129.29,128.09,129.18
1099,2016-09-30,127.45,128.59,128.27,128.03
1100,2016-10-03,127.8,129.09,128.77,128.38
1101,2016-10-04,127.5499,129.2765,128.19,129.17
1102,2016-10-05,127.83,128.8,128.47,128.25
1103,2016-10-06,128.08,129.06,128.74,128.43
1104,2016-10-07,128.33,129.25,128.99,129.04
1105,2016-10-10,129.2,130.7,130.24,129.68
1106,2016-10-11,128.23,130.64,128.88,130.23
1107,2016-10-12,128.46,129.66,129.05,129.01
1108,2016-10-13,126.75,128.25,127.82,128.21
1109,2016-10-14,127.58,128.95,127.88,128.49
1110,2016-10-17,127.32,128.47,127.54,128.2
1111,2016-10-18,128.01,129.39,128.57,128.68
1112,2016-10-19,128.6,130.47,130.11,128.74
1113,2016-10-20,129.5,130.66,130.0,130.07
1114,2016-10-21,129.7,132.13,132.07,129.78
1115,2016-10-24,132.15,133.405,133.28,132.72
1116,2016-10-25,132.22,133.5,132.29,133.5
1117,2016-10-26,130.935,132.26,131.04,131.64
1118,2016-10-27,129.27,131.8,129.69,131.74
1119,2016-10-28,129.93,132.97,131.29,130.5
1120,2016-10-31,130.8835,132.12,130.99,132.01
1121,2016-11-01,128.65,131.94,129.5,131.41
1122,2016-11-02,126.28,130.23,127.17,130.23
1123,2016-11-03,119.5,123.28,120.0,122.0
1124,2016-11-04,119.25,121.93,120.75,119.59
1125,2016-11-07,121.35,123.2089,122.15,122.83
1126,2016-11-08,121.54,124.61,124.22,122.03
1127,2016-11-09,120.51,123.81,123.18,121.5
1128,2016-11-10,115.27,124.18,120.8,123.93
1129,2016-11-11,118.15,120.7,119.02,119.53
1130,2016-11-14,113.5535,119.1256,115.08,119.1256
1131,2016-11-15,115.83,118.49,117.2,116.73
1132,2016-11-16,114.21,117.88,116.34,114.48
1133,2016-11-17,116.01,117.79,117.79,116.81
1134,2016-11-18,116.84,119.13,117.02,118.39
1135,2016-11-21,117.8,121.95,121.77,118.2
1136,2016-11-22,120.9,122.98,121.47,122.4
1137,2016-11-23,119.94,121.31,120.84,121.23
1138,2016-11-25,120.07,121.14,120.38,121.01
1139,2016-11-28,119.82,121.69,120.41,120.12
1140,2016-11-29,120.4,122.1,120.87,120.57
1141,2016-11-30,117.95,121.79,118.42,120.32
1142,2016-12-01,114.0,118.45,115.1,118.38
1143,2016-12-02,114.3,116.48,115.4,115.11
1144,2016-12-05,115.07,117.57,117.43,115.95
1145,2016-12-06,116.33,117.795,117.31,117.69
1146,2016-12-07,116.57,117.95,117.95,117.0
1147,2016-12-08,117.64,119.5,118.91,117.98
1148,2016-12-09,118.95,119.94,119.68,119.22
1149,2016-12-12,117.65,119.24,117.77,119.22
1150,2016-12-13,117.61,121.52,120.31,117.86
1151,2016-12-14,118.85,121.69,120.21,120.0
1152,2016-12-15,119.63,122.5,120.57,120.08
1153,2016-12-16,119.27,121.5,119.87,120.9
1154,2016-12-19,118.51,120.36,119.24,119.85
1155,2016-12-20,118.8,119.77,119.09,119.5
1156,2016-12-21,118.48,119.2,119.04,118.92
1157,2016-12-22,116.93,118.99,117.4,118.86
1158,2016-12-23,116.3,117.56,117.27,117.0
1159,2016-12-27,116.864,118.68,118.01,116.96
1160,2016-12-28,116.65,118.25,116.92,118.19
1161,2016-12-29,116.06,117.531,116.35,117.0
1162,2016-12-30,114.7739,116.83,115.05,116.595
1163,2017-01-03,115.51,117.84,116.86,116.03
1164,2017-01-04,117.29,119.66,118.69,117.55
1165,2017-01-05,118.3209,120.95,120.67,118.86
1166,2017-01-06,120.03,123.88,123.41,120.98
1167,2017-01-09,123.04,125.43,124.9,123.55
1168,2017-01-10,124.28,125.5,124.35,124.82
1169,2017-01-11,124.06,126.12,126.09,124.35
1170,2017-01-12,124.8,126.73,126.62,125.61
1171,2017-01-13,127.37,129.27,128.34,127.49
1172,2017-01-17,127.4,128.34,127.87,128.04
1173,2017-01-18,126.84,128.43,127.92,128.41
1174,2017-01-19,127.45,128.35,127.55,128.23
1175,2017-01-20,126.78,128.48,127.04,128.1
1176,2017-01-23,126.95,129.25,128.93,127.31
1177,2017-01-24,128.38,129.9,129.37,129.38
1178,2017-01-25,129.77,131.74,131.48,130.0
1179,2017-01-26,131.4401,133.14,132.78,131.63
1180,2017-01-27,131.08,132.95,132.18,132.68
1181,2017-01-30,129.6,131.58,130.98,131.58
1182,2017-01-31,129.5157,130.66,130.32,130.17
1183,2017-02-01,130.68,133.49,133.23,132.25
1184,2017-02-02,130.4,135.49,130.84,133.22
1185,2017-02-03,130.76,132.85,130.98,131.24
1186,2017-02-06,130.3,132.06,132.06,130.98
1187,2017-02-07,131.66,133.0,131.84,132.24
1188,2017-02-08,132.44,134.44,134.2,132.6
1189,2017-02-09,133.31,134.5,134.14,134.49
1190,2017-02-10,133.68,134.94,134.19,134.1
1191,2017-02-13,133.7,134.7,134.05,134.7
1192,2017-02-14,132.55,134.23,133.85,134.1
1193,2017-02-15,132.66,133.7,133.44,133.45
1194,2017-02-16,133.02,133.87,133.84,133.07
1195,2017-02-17,133.17,134.09,133.53,133.5
1196,2017-02-21,132.9,133.91,133.72,133.5
1197,2017-02-22,133.46,136.79,136.12,133.6
1198,2017-02-23,134.33,136.12,135.36,135.89
1199,2017-02-24,134.16,135.62,135.44,134.16
1200,2017-02-27,135.02,137.18,136.41,135.26
1201,2017-02-28,134.75,136.81,135.54,136.79
1202,2017-03-01,136.3,137.48,137.42,136.47
1203,2017-03-02,136.31,137.82,136.76,137.09
1204,2017-03-03,136.08,137.33,137.17,136.63
1205,2017-03-06,136.51,137.83,137.42,136.88
1206,2017-03-07,136.99,138.37,137.3,137.03
1207,2017-03-08,137.05,137.99,137.72,137.15
1208,2017-03-09,137.4,138.57,138.24,137.72
1209,2017-03-10,138.22,139.49,138.79,138.91
1210,2017-03-13,138.67,139.68,139.6,138.71
1211,2017-03-14,138.52,139.46,139.32,139.46
1212,2017-03-15,138.49,140.1,139.72,139.29
1213,2017-03-16,139.73,140.25,139.99,140.2
1214,2017-03-17,139.7,140.34,139.84,140.34
1215,2017-03-20,139.25,140.19,139.94,139.71
1216,2017-03-21,138.4,142.31,138.51,141.15
1217,2017-03-22,137.6,139.79,139.59,137.93
1218,2017-03-23,139.09,140.39,139.53,139.48
1219,2017-03-24,139.76,141.02,140.34,140.08
1220,2017-03-27,138.77,140.65,140.32,139.05
1221,2017-03-28,140.01,141.95,141.76,140.36
1222,2017-03-29,141.43,142.86,142.65,141.99
1223,2017-03-30,141.85,142.95,142.41,142.4
1224,2017-03-31,141.89,142.63,142.05,142.31
1225,2017-04-03,140.82,142.47,142.28,141.93
1226,2017-04-04,141.27,142.09,141.73,141.86
1227,2017-04-05,141.29,143.44,141.85,142.26
1228,2017-04-06,140.91,142.22,141.17,142.11
1229,2017-04-07,140.24,141.55,140.78,141.2
1230,2017-04-10,140.63,141.43,141.04,141.0
1231,2017-04-11,138.81,141.03,139.92,140.8
1232,2017-04-12,139.44,140.4,139.58,139.72
1233,2017-04-13,139.33,140.58,139.39,139.62
1234,2017-04-17,139.75,141.55,141.42,139.76
1235,2017-04-18,140.61,141.91,140.96,141.27
1236,2017-04-19,141.27,143.04,142.27,141.35
1237,2017-04-20,142.69,144.25,143.8,142.95
1238,2017-04-21,142.27,144.17,143.68,143.9
1239,2017-04-24,144.34,145.67,145.47,144.96
1240,2017-04-25,145.79,147.15,146.49,145.79
1241,2017-04-26,146.09,147.59,146.56,147.09
1242,2017-04-27,146.14,147.75,147.7,146.67
1243,2017-04-28,149.07,151.53,150.25,149.5
1244,2017-05-01,151.42,152.57,152.46,151.74
1245,2017-05-02,151.66,153.44,152.78,153.34
1246,2017-05-03,151.34,153.6,151.8,153.6
1247,2017-05-04,148.72,151.52,150.85,150.17
1248,2017-05-05,149.79,151.63,150.24,151.45
1249,2017-05-08,149.74,151.08,151.06,150.71
1250,2017-05-09,150.21,152.59,150.48,151.49
1251,2017-05-10,148.86,150.52,150.29,150.23
1252,2017-05-11,149.41,150.65,150.04,150.31
1253,2017-05-12,149.63,150.46,150.33,150.4
1254,2017-05-15,149.77,151.48,150.19,150.17
1255,2017-05-16,149.03,150.21,149.78,150.11
1256,2017-05-17,144.42,148.67,144.85,148.0
1257,2017-05-18,144.51,148.15,147.66,144.72
1258,2017-05-19,147.96,149.39,148.06,148.45
1259,2017-05-22,147.69,148.59,148.24,148.08
1260,2017-05-23,147.25,148.81,148.07,148.52
1261,2017-05-24,148.42,150.23,150.04,148.51
1262,2017-05-25,149.95,152.59,151.96,150.3
1263,2017-05-26,151.15,152.25,152.13,152.23
1264,2017-05-30,151.64,152.9,152.38,151.97
1265,2017-05-31,151.09,153.35,151.46,152.7
1266,2017-06-01,150.3,152.29,151.53,151.75
1267,2017-06-02,151.3,153.63,153.61,151.85
1268,2017-06-05,153.41,154.71,153.63,153.64
1269,2017-06-06,152.48,154.52,152.81,153.41
1270,2017-06-07,152.34,153.75,153.12,153.27
1271,2017-06-08,153.1,154.73,154.71,154.08
1272,2017-06-09,146.61,155.59,149.6,154.77
1273,2017-06-12,144.56,149.2,148.44,148.17
1274,2017-06-13,148.9,151.18,150.68,150.15
1275,2017-06-14,149.05,152.4,150.25,151.26
1276,2017-06-15,146.37,150.04,149.8,147.67
1277,2017-06-16,148.6,150.83,150.64,149.59
1278,2017-06-19,151.71,153.57,152.87,151.71
1279,2017-06-20,152.21,153.84,152.25,152.88
1280,2017-06-21,151.88,154.08,153.91,152.36
1281,2017-06-22,152.91,154.55,153.4,153.01
1282,2017-06-23,152.65,155.2,155.07,152.72
1283,2017-06-26,153.2,156.5,153.59,156.25
1284,2017-06-27,150.39,153.31,150.58,152.84
1285,2017-06-28,149.86,153.47,153.24,150.92
1286,2017-06-29,148.92,152.5,151.04,152.28
1287,2017-06-30,150.06,151.92,150.98,151.9
1288,2017-07-03,147.8,152.15,148.43,151.72
1289,2017-07-05,148.13,150.85,150.34,149.0
1290,2017-07-06,148.0,150.04,148.82,149.03
1291,2017-07-07,149.19,151.99,151.44,149.25
1292,2017-07-10,151.51,153.98,153.5,151.69
1293,2017-07-11,152.91,155.42,155.27,153.37
1294,2017-07-12,156.2,159.16,158.9,156.49
1295,2017-07-13,158.4227,159.78,159.26,158.74
1296,2017-07-14,159.33,160.32,159.97,160.13
1297,2017-07-17,158.81,160.78,159.73,160.25
1298,2017-07-18,159.42,163.73,162.86,159.66
1299,2017-07-19,163.17,165.7,164.14,163.59
1300,2017-07-20,162.81,165.0,164.53,164.8
1301,2017-07-21,163.75,165.05,164.43,164.16
1302,2017-07-24,164.31,166.17,166.0,164.64
1303,2017-07-25,163.86,165.54,165.28,165.01
1304,2017-07-26,164.1,166.01,165.61,166.01
1305,2017-07-27,167.5,175.49,170.44,174.7
1306,2017-07-28,169.05,173.43,172.45,169.07
1307,2017-07-31,168.55,172.72,169.25,172.0
1308,2017-08-01,169.05,170.47,169.86,169.82
1309,2017-08-02,166.91,170.55,169.3,170.3
1310,2017-08-03,168.25,169.7,168.59,169.3
1311,2017-08-04,168.69,170.06,169.62,168.97
1312,2017-08-07,169.66,172.06,171.98,169.95
1313,2017-08-08,170.62,173.05,171.23,171.88
1314,2017-08-09,169.56,171.45,171.18,169.98
1315,2017-08-10,166.85,170.59,167.4,170.06
1316,2017-08-11,166.85,168.82,168.08,167.95
1317,2017-08-14,169.29,171.08,170.75,170.09
1318,2017-08-15,170.01,171.5,171.0,171.49
1319,2017-08-16,169.24,171.38,170.0,171.25
1320,2017-08-17,166.85,169.86,166.91,169.34
1321,2017-08-18,166.21,168.67,167.41,166.84
1322,2017-08-21,165.82,168.0,167.78,167.16
1323,2017-08-22,167.15,169.87,169.64,168.28
1324,2017-08-23,168.2,169.36,168.71,168.84
1325,2017-08-24,166.41,169.29,167.74,168.88
1326,2017-08-25,166.18,168.38,166.32,167.86
1327,2017-08-28,166.33,167.7,167.24,166.91
1328,2017-08-29,165.0,168.43,168.05,165.25
1329,2017-08-30,167.63,170.18,169.92,168.17
1330,2017-08-31,170.06,172.15,171.97,170.4
1331,2017-09-01,171.31,172.92,172.02,172.4
1332,2017-09-05,169.55,172.3875,170.72,171.27
1333,2017-09-06,169.57,172.48,172.09,170.91
1334,2017-09-07,170.27,173.31,173.21,171.94
1335,2017-09-08,170.8,173.49,170.95,173.09
1336,2017-09-11,172.2,173.89,173.51,172.4
1337,2017-09-12,171.75,174.0,172.96,173.76
1338,2017-09-13,172.06,173.17,173.05,173.01
1339,2017-09-14,170.5,172.28,170.96,172.26
1340,2017-09-15,170.26,172.34,171.64,170.88
1341,2017-09-18,169.34,172.07,170.01,171.99
1342,2017-09-19,170.36,172.56,172.52,170.62
1343,2017-09-20,170.7,173.05,172.17,172.5
1344,2017-09-21,170.01,172.27,171.11,171.69
1345,2017-09-22,169.22,171.73,170.54,170.21
1346,2017-09-25,161.56,169.3,162.87,169.24
1347,2017-09-26,162.78,165.5,164.21,164.5
1348,2017-09-27,165.57,168.34,167.68,165.9
1349,2017-09-28,167.16,169.07,168.73,167.94
1350,2017-09-29,168.81,171.66,170.87,168.83
1351,2017-10-02,168.75,171.87,169.47,171.39
1352,2017-10-03,169.2,170.73,169.96,169.3
1353,2017-10-04,168.29,170.67,168.42,169.83
1354,2017-10-05,168.6,171.31,171.24,169.18
1355,2017-10-06,169.75,172.37,172.23,170.25
1356,2017-10-09,172.0,174.88,172.5,172.7
1357,2017-10-10,170.8,173.2,171.59,173.0
1358,2017-10-11,171.4,172.78,172.74,171.95
1359,2017-10-12,172.29,173.85,172.55,172.61
1360,2017-10-13,173.2,174.65,173.74,173.45
1361,2017-10-16,174.06,175.0,174.52,174.49
1362,2017-10-17,174.36,176.13,176.11,174.71
1363,2017-10-18,175.75,176.74,176.03,176.65
1364,2017-10-19,172.63,176.03,174.56,174.93
1365,2017-10-20,174.63,175.88,174.98,175.5
1366,2017-10-23,171.25,175.34,171.27,175.2
1367,2017-10-24,171.5,173.24,171.8,172.3
1368,2017-10-25,168.89,172.25,170.6,171.9
1369,2017-10-26,170.39,172.29,170.63,171.38
1370,2017-10-27,173.9,178.21,177.88,174.15
1371,2017-10-30,177.61,180.69,179.87,179.26
1372,2017-10-31,178.94,180.8,180.06,180.57
1373,2017-11-01,180.57,182.9,182.66,182.36
1374,2017-11-02,177.34,181.94,178.92,180.63
1375,2017-11-03,176.71,179.86,178.92,179.29
1376,2017-11-06,178.31,180.45,180.17,178.56
1377,2017-11-07,178.96,180.75,180.25,180.5
1378,2017-11-08,179.11,180.35,179.56,179.79
1379,2017-11-09,177.09,179.4,179.3,178.31
1380,2017-11-10,177.96,179.1,178.46,178.35
1381,2017-11-13,177.3,179.04,178.77,177.5
1382,2017-11-14,177.18,178.97,178.07,178.13
1383,2017-11-15,176.4,178.57,177.95,176.66
1384,2017-11-16,178.5,179.83,179.59,178.76
1385,2017-11-17,178.9,179.98,179.0,179.3
1386,2017-11-20,178.1,179.5,178.74,178.87
1387,2017-11-21,178.99,181.89,181.86,179.15
1388,2017-11-22,180.44,181.73,180.87,181.3
1389,2017-11-24,180.29,183.15,182.78,180.4
1390,2017-11-27,181.99,183.73,183.03,182.56
1391,2017-11-28,182.09,184.25,182.42,183.51
1392,2017-11-29,174.0,181.97,175.13,181.89
1393,2017-11-30,175.2,178.275,177.18,176.85
1394,2017-12-01,172.34,177.48,175.1,176.03
1395,2017-12-04,170.79,176.57,171.47,176.29
1396,2017-12-05,169.01,175.38,172.83,170.45
1397,2017-12-06,171.9,176.77,176.06,172.5
1398,2017-12-07,175.8,180.39,180.14,175.8
1399,2017-12-08,178.7401,182.28,179.0,181.53
1400,2017-12-11,178.8,180.22,179.04,179.3
1401,2017-12-12,176.6,179.18,176.96,178.6
1402,2017-12-13,177.25,179.16,178.3,177.3
1403,2017-12-14,177.68,180.3601,178.39,178.29
1404,2017-12-15,178.36,180.4934,180.18,179.02
1405,2017-12-18,179.75,181.3,180.82,181.01
1406,2017-12-19,178.22,180.08,179.51,179.95
1407,2017-12-20,177.36,179.81,177.89,179.81
1408,2017-12-21,177.05,178.68,177.45,177.94
1409,2017-12-22,176.23,177.53,177.2,177.14
1410,2017-12-26,174.67,177.0,175.99,176.63
1411,2017-12-27,176.26,178.44,177.62,176.55
1412,2017-12-28,177.68,178.9367,177.92,177.95
1413,2017-12-29,176.46,178.85,176.46,178.0
1414,2018-01-02,177.55,181.58,181.42,177.68
1415,2018-01-03,181.33,184.78,184.67,181.88
1416,2018-01-04,184.0996,186.21,184.33,184.9
1417,2018-01-05,184.93,186.9,186.85,185.59
1418,2018-01-08,186.33,188.9,188.28,187.2
1419,2018-01-09,187.1,188.8,187.87,188.7
1420,2018-01-10,185.63,187.89,187.84,186.94
1421,2018-01-11,187.38,188.4,187.77,188.4
1422,2018-01-12,177.4,181.48,179.37,178.06
1423,2018-01-16,178.04,181.75,178.39,181.5
1424,2018-01-17,175.8,179.32,177.6,179.26
1425,2018-01-18,177.08,180.98,179.8,178.13
1426,2018-01-19,180.1702,182.37,181.29,180.85
1427,2018-01-22,180.41,185.39,185.37,180.8
1428,2018-01-23,185.55,189.55,189.35,186.05
1429,2018-01-24,186.52,190.66,186.55,189.89
1430,2018-01-25,186.6,188.62,187.48,187.95
1431,2018-01-26,186.81,190.0,190.0,187.75
1432,2018-01-29,185.6301,188.84,185.98,188.75
1433,2018-01-30,181.84,188.18,187.12,183.01
1434,2018-01-31,185.22,189.83,186.89,188.37
1435,2018-02-01,187.89,195.32,193.09,188.22
1436,2018-02-02,189.98,194.21,190.28,192.04
1437,2018-02-05,180.61,190.61,181.26,186.93
1438,2018-02-06,177.74,185.77,185.31,178.57
1439,2018-02-07,179.95,185.0817,180.18,184.15
1440,2018-02-08,171.4815,181.84,171.58,181.01
1441,2018-02-09,167.18,176.9,176.11,174.76
1442,2018-02-12,171.84,177.545,176.41,177.06
1443,2018-02-13,173.1,175.97,173.15,175.62
1444,2018-02-14,173.2119,179.81,179.52,173.45
1445,2018-02-15,176.84,180.5,179.96,180.5
1446,2018-02-16,176.3,179.88,177.36,178.99
1447,2018-02-20,175.11,177.95,176.01,175.77
1448,2018-02-21,176.4,181.27,177.91,176.71
1449,2018-02-22,177.41,180.21,178.99,178.7
1450,2018-02-23,179.51,183.39,183.29,179.9
1451,2018-02-26,183.2228,185.66,184.93,184.58
1452,2018-02-27,181.46,184.7,181.46,184.45
1453,2018-02-28,178.14,182.88,178.32,182.3
1454,2018-03-01,174.41,180.12,175.94,179.01
1455,2018-03-02,172.99,177.11,176.62,173.29
1456,2018-03-05,175.89,181.1475,180.4,176.2
1457,2018-03-06,179.11,182.38,179.78,181.78
1458,2018-03-07,178.07,183.82,183.71,178.74
1459,2018-03-08,181.45,184.4,182.34,183.56
1460,2018-03-09,183.21,185.51,185.23,183.91
1461,2018-03-12,184.22,186.1,184.76,185.23
1462,2018-03-13,181.11,185.99,181.88,185.61
1463,2018-03-14,181.85,184.25,184.19,182.6
1464,2018-03-15,182.19,184.0,183.86,183.24
1465,2018-03-16,183.41,185.33,185.09,184.49
1466,2018-03-19,170.06,177.17,172.56,177.01
1467,2018-03-20,161.95,170.2,168.15,167.47
1468,2018-03-21,163.3,173.4,169.39,164.8
1469,2018-03-22,163.72,170.27,164.89,166.13
1470,2018-03-23,159.02,167.1,159.39,165.44
1471,2018-03-26,149.02,161.1,160.06,160.82
1472,2018-03-27,150.75,162.85,152.22,156.31
1473,2018-03-28,150.8,155.88,153.03,151.65
1474,2018-03-29,154.14,161.42,159.79,155.15
1475,2018-04-02,154.111,159.2,155.39,157.81
1476,2018-04-03,150.81,157.39,156.11,156.55
1477,2018-04-04,150.51,155.56,155.1,152.025
1478,2018-04-05,156.65,161.575,159.34,161.56
1479,2018-04-06,156.81,161.42,157.2,157.73
1480,2018-04-09,156.04,160.53,157.93,157.82
1481,2018-04-10,157.01,165.98,165.04,157.93
1482,2018-04-11,163.25,168.65,166.32,165.36
1483,2018-04-12,163.1,167.45,163.87,166.98
1484,2018-04-13,163.77,165.7036,164.52,164.58
1485,2018-04-16,163.39,165.78,164.83,165.7249
1486,2018-04-17,165.66,169.0,168.66,165.83
1487,2018-04-18,165.77,168.12,166.36,166.88
1488,2018-04-19,165.2,168.33,168.1,166.2
1489,2018-04-20,165.81,168.43,166.28,167.79
1490,2018-04-23,165.09,168.45,165.84,167.27
1491,2018-04-24,158.19,166.1,159.69,165.43
1492,2018-04-25,156.19,161.06,159.69,160.1448
1493,2018-04-26,170.8,176.27,174.16,173.22
1494,2018-04-27,172.6,177.1,173.59,176.81
1495,2018-04-30,171.71,175.72,172.0,173.79
1496,2018-05-01,170.23,174.02,173.86,172.0
1497,2018-05-02,174.2,178.08,176.07,174.246
1498,2018-05-03,172.12,176.12,174.02,175.13
1499,2018-05-04,173.06,176.98,176.61,173.08
1500,2018-05-07,177.17,179.5,177.97,177.35
1501,2018-05-08,177.11,179.04,178.92,178.25
1502,2018-05-09,178.7807,183.01,182.66,179.67
1503,2018-05-10,182.5,186.1292,185.53,183.15
1504,2018-05-11,184.18,188.32,186.99,184.85
1505,2018-05-14,186.2,187.86,186.64,187.71
1506,2018-05-15,183.2,185.29,184.32,184.88
1507,2018-05-16,182.66,184.32,183.2,183.6952
1508,2018-05-17,182.22,184.06,183.76,182.68
1509,2018-05-18,182.61,184.19,182.68,183.49
1510,2018-05-21,183.13,185.3,184.49,183.77
1511,2018-05-22,183.43,185.42,183.8,184.93
1512,2018-05-23,182.18,186.91,186.9,182.5
1513,2018-05-24,185.03,186.8,185.93,185.88
1514,2018-05-25,184.45,186.33,184.92,186.02
1515,2018-05-29,183.71,186.81,185.74,184.34
1516,2018-05-30,185.25,188.0,187.67,186.54
1517,2018-05-31,187.48,192.72,191.78,187.87
1518,2018-06-01,192.07,194.5492,193.99,193.065
1519,2018-06-04,191.47,193.98,193.28,191.84
1520,2018-06-05,192.62,195.0,192.94,194.3
1521,2018-06-06,189.11,192.53,191.34,191.0252
1522,2018-06-07,186.77,190.97,188.18,190.75
1523,2018-06-08,186.43,189.4754,189.1,187.53
1524,2018-06-11,188.8,192.6,191.54,188.81
1525,2018-06-12,191.56,193.28,192.4,192.17
1526,2018-06-13,191.91,194.5,192.41,192.74
1527,2018-06-14,192.91,197.28,196.81,193.1
1528,2018-06-15,194.64,197.07,195.85,195.79
1529,2018-06-18,194.13,199.58,198.31,194.8
1530,2018-06-19,193.79,197.96,197.49,196.2352
1531,2018-06-20,198.805,203.55,202.0,199.1
1532,2018-06-21,200.09,203.39,201.5,202.76
1533,2018-06-22,199.31,202.24,201.74,201.16
1534,2018-06-25,193.11,200.0,196.35,200.0
1535,2018-06-26,196.23,199.1,199.0,197.6
1536,2018-06-27,195.8,200.75,195.84,199.18
1537,2018-06-28,193.26,197.34,196.23,195.18
1538,2018-06-29,193.955,197.5997,194.32,197.32
1539,2018-07-02,192.22,197.45,197.36,193.37
1540,2018-07-03,192.52,195.4,192.73,194.55
1541,2018-07-05,194.03,198.65,198.45,194.74
1542,2018-07-06,197.7,203.64,203.23,198.45
1543,2018-07-09,202.1201,205.8,204.74,204.93
1544,2018-07-10,202.26,204.91,203.54,204.5
1545,2018-07-11,201.75,204.5,202.54,202.22
1546,2018-07-12,203.19,207.08,206.92,203.43
1547,2018-07-13,206.45,208.43,207.32,207.81
1548,2018-07-16,206.84,208.72,207.23,207.5
1549,2018-07-17,204.84,210.46,209.99,204.9
1550,2018-07-18,208.44,210.99,209.36,209.82
1551,2018-07-19,207.76,209.99,208.09,208.77
1552,2018-07-20,208.5,211.5,209.94,208.85
1553,2018-07-23,208.8,211.62,210.91,210.58
1554,2018-07-24,212.6,216.2,214.67,215.11
1555,2018-07-25,214.27,218.62,217.5,215.715
1556,2018-07-26,173.75,180.13,176.26,174.89
1557,2018-07-27,173.0,179.93,174.89,179.87
1558,2018-07-30,166.56,175.3,171.06,175.3
1559,2018-07-31,170.0,174.24,172.58,170.67
1560,2018-08-01,170.9,175.08,171.65,173.93
1561,2018-08-02,170.27,176.79,176.37,170.68
1562,2018-08-03,176.15,178.85,177.78,177.69
1563,2018-08-06,178.38,185.79,185.69,178.97
1564,2018-08-07,183.72,188.3,183.81,186.5
1565,2018-08-08,183.76,186.85,185.18,184.75
1566,2018-08-09,182.48,186.57,183.09,185.8492
1567,2018-08-10,179.42,182.1,180.26,182.04
1568,2018-08-13,178.9,182.61,180.05,180.1
1569,2018-08-14,178.62,181.99,181.11,180.71
1570,2018-08-15,174.78,180.87,179.53,179.34
1571,2018-08-16,174.01,180.5,174.7,180.42
1572,2018-08-17,172.04,176.22,173.8,174.5
1573,2018-08-20,170.91,174.57,172.5,174.04
1574,2018-08-21,171.39,174.17,172.62,172.81
1575,2018-08-22,172.13,174.24,173.64,172.21
1576,2018-08-23,172.83,175.55,172.9,173.09
1577,2018-08-24,172.92,174.82,174.645,173.7
1578,2018-08-27,175.79,178.67,177.46,175.99
1579,2018-08-28,175.83,178.2399,176.26,178.1
1580,2018-08-29,174.75,176.79,175.9,176.295
1581,2018-08-30,175.7,179.7901,177.64,175.9
1582,2018-08-31,174.9815,177.62,175.73,177.15
1583,2018-09-04,168.8,173.89,171.16,173.5
1584,2018-09-05,166.67,171.125,167.18,169.49
1585,2018-09-06,160.0,166.98,162.53,166.98
1586,2018-09-07,160.16,164.6269,163.04,160.31
1587,2018-09-10,162.16,165.01,164.18,163.51
1588,2018-09-11,163.72,167.19,165.94,163.94
1589,2018-09-12,161.8,164.49,162.0,163.25
1590,2018-09-13,160.86,163.32,161.36,162.0
1591,2018-09-14,160.34,162.84,162.32,161.715
1592,2018-09-17,159.77,162.06,160.58,161.92
1593,2018-09-18,158.8656,161.7639,160.3,159.39
1594,2018-09-19,159.48,163.44,163.06,160.08
1595,2018-09-20,164.4722,166.45,166.02,164.5
1596,2018-09-21,162.81,167.25,162.93,166.64
1597,2018-09-24,160.88,165.7,165.41,161.03
1598,2018-09-25,161.15,165.59,164.91,161.99
1599,2018-09-26,164.21,169.3,166.95,164.3
1600,2018-09-27,167.21,171.77,168.84,167.55
1601,2018-09-28,162.56,168.79,164.46,168.33
1602,2018-10-01,161.26,165.88,162.44,163.03
1603,2018-10-02,158.67,162.28,159.33,161.58
1604,2018-10-03,159.53,163.66,162.43,160.0
1605,2018-10-04,157.35,161.46,158.85,161.46
1606,2018-10-05,156.2,160.9,157.33,159.21
1607,2018-10-08,154.39,158.34,157.25,155.54
1608,2018-10-09,157.42,160.59,157.9,157.69
1609,2018-10-10,151.31,157.69,151.38,156.82
1610,2018-10-11,149.16,154.81,153.35,150.13
1611,2018-10-12,151.2998,156.89,153.74,156.73
1612,2018-10-15,152.55,155.57,153.52,153.32
1613,2018-10-16,155.01,159.46,158.78,155.4
1614,2018-10-17,157.95,160.49,159.42,159.56
1615,2018-10-18,153.28,158.66,154.92,158.51
1616,2018-10-19,153.55,157.35,154.05,155.86
1617,2018-10-22,154.46,157.34,154.78,154.76
1618,2018-10-23,150.85,154.77,154.39,151.22
1619,2018-10-24,145.6,154.65,146.04,154.28
1620,2018-10-25,147.0,152.21,150.95,147.73
